GEOID,cluster
221030402023,4
221030407053,4
220570216014,7
221179508001,2
221179508003,8
221030406043,9
221030406042,4
221030407091,9
221030407092,4
221030412072,4
221030403052,4
220479532002,4
220479532001,7
220479532003,1
220630402022,7
220630402021,7
220630404022,7
220630404021,7
220630404011,7
220630403041,7
220890627002,2
220890632004,7
220479530001,7
220479526001,7
220190018012,9
220190018014,9
220190018015,4
220190018011,7
220190019033,4
220190019032,9
220190016004,2
220330040133,5
220330040132,5
220150108051,5
220690005004,1
221059540011,5
221059540012,7
220070503001,7
220499702003,7
220499702001,7
220330010003,2
220330010004,2
220330010002,2
220330011031,2
220190019011,8
220190019012,4
220190004002,2
220190004001,2
220190012021,2
220190024003,7
220190024001,7
220190024004,8
220190024005,2
220190024002,7
220190024006,9
220190033003,7
220190033002,7
220330030002,2
220330035012,6
220330036011,5
220330036012,8
220330039061,9
220330039063,9
220330040051,9
220330040052,8
220330040053,2
220330040112,5
220330040113,5
220330043013,4
220330043012,7
220330006022,2
220330006023,2
220710100002,2
220710100003,10
221010403002,1
221010403003,1
221010404002,1
221010404004,2
221010404001,2
221010404005,1
221010404003,1
220050310002,7
220050310003,1
220050310001,2
220050302062,7
220050302061,4
220050302063,7
220050302041,4
220050302042,7
220050303001,4
220050303003,4
220050304024,7
220050304021,7
220050304013,7
220050304011,7
220870302044,7
220870302091,2
220870302092,7
220870302094,8
220870302093,8
220870306021,7
220870306022,1
220870307003,1
220870307001,1
220690005002,8
220690005003,8
220690005001,9
220690006004,5
220690006003,2
220690006002,9
220690006001,7
220690008004,7
220690008003,7
220690008002,7
220690008005,7
220690008001,7
220690009003,7
220690009002,7
220690007004,5
220690007001,2
220690007003,1
220690007002,2
220630408063,7
220630408051,4
220630408052,6
220630403031,7
220630403032,7
220630402012,7
220630402013,7
220330039091,9
220330045102,9
220330045101,4
220150108061,8
220150108064,8
220150110023,7
220150110011,7
220150110013,9
220150111034,4
220190012022,5
220730108001,5
220730111001,2
220710100004,2
221159507041,6
221159507021,6
221159507032,5
220710017483,2
220710017484,8
220710017472,4
220710017503,6
220710017502,5
220050304014,4
220550011001,2
220550014031,9
220479531022,7
220479530002,7
220479530003,1
220819603003,1
220819603002,2
220730007001,2
220730015001,2
220730053011,7
220730053012,7
220730107001,2
220659604001,2
220710131003,2
220710131004,2
220710004001,2
220710004002,2
220710012002,10
220710012001,10
220290005002,7
220330016002,1
220330016003,10
220330016001,2
220330016004,10
220330025004,5
220330025003,2
220330025001,2
220330025002,2
220330037031,4
220330037035,3
220330037034,8
220330037032,8
220330037033,8
220330039073,9
220330039072,9
220330039083,9
220870307002,1
220870302061,4
220870302062,8
220870304001,8
220710025041,2
220710025044,2
220710025043,8
220710030002,2
220710036003,2
220710036002,2
220710056014,9
220710056012,3
220710056013,9
220710065001,10
220710065003,5
220710085002,2
220710117003,3
220710117004,10
220710117002,3
220979615003,8
220979615002,2
220979619002,6
220979610001,1
220170216001,5
220979616001,2
220979616002,2
220979616004,2
221059541012,7
221059541013,9
221059542001,9
221059532002,7
221059532001,7
220039503002,2
220039503003,2
220039504001,1
220039504003,1
220039504004,7
220039504002,7
220730111003,2
220730109004,2
220330035064,2
220330035063,8
220330035062,8
220330040101,4
220330040102,8
220710007023,2
220710007022,2
220710009021,2
220710009022,2
220710009024,2
220710013013,2
220710013014,2
220710013011,2
220710013012,10
220710015002,2
220710075013,2
220710075014,2
220950706001,7
220950702001,4
220950703001,2
220950703002,4
220950708001,2
220950708002,2
220950701002,4
220950711001,7
220950711002,2
221190321001,7
221190321005,7
221190316001,7
221190314003,7
221190314002,2
221190318002,2
221190318001,2
221190312003,7
221190312001,7
220330039082,9
220330045043,9
220330045041,7
220710006051,2
220710006052,2
220710017452,4
220710134002,5
220710134003,5
220710140003,2
220710140001,2
220530002003,7
220530002001,7
220530003004,1
220530003002,7
220619604003,5
220619605001,4
221059540022,2
221030402013,7
221030406051,4
221030412122,4
221030412121,4
221030412082,3
221030412081,3
220659602001,7
220659602002,1
220659603001,2
220659603002,2
220659603003,2
220659605001,1
220659601001,7
221010411001,7
221010411002,7
221010412003,2
221010412001,7
220050301011,7
220050301021,7
220050302031,4
220050302052,4
220050302053,4
220050305003,4
220050301032,7
220050306002,7
220050306003,7
220050309001,2
220050310004,2
220319504002,2
220319503001,7
220319503002,7
220319506003,2
220319505003,2
220319505001,7
220479531013,7
220090305006,7
220090305003,2
220090305002,2
220090305004,7
220090304002,7
220090304001,1
220190028004,1
220190028001,6
220190028003,1
220710115002,10
220710115001,10
220710121021,10
220710121023,10
220710125002,10
220710125001,10
220710127001,10
220710127002,10
220710127003,10
220710127004,10
220710129001,10
220710006031,2
220710006032,2
220710006063,8
220710006061,8
220710007021,2
220279504001,2
220419502002,7
220419502001,7
220419501002,7
220419501003,7
220419504003,7
220419504002,7
220419506002,7
220419503002,2
220419503001,2
220419503004,2
220419505001,7
220419505002,7
220330046021,7
220330046023,9
221190313001,1
221190313002,1
221190313004,2
220750502005,1
220330045033,1
220330045032,8
220330003001,2
221090006004,7
221090006005,6
221090006003,1
220190002001,2
220190011002,1
220190011001,1
220190011003,5
220190013001,4
220190013004,9
220190013003,8
220190013002,3
220190022013,7
220190022011,7
220330007012,2
220330007021,2
220330009001,2
220330009004,2
221230003003,7
220710006163,3
220710006161,8
220710006182,9
220710006181,3
220710006151,8
220710017441,2
221179507003,1
221179509001,1
220990205011,7
220990205022,1
220330011032,9
220330018002,5
220330018001,9
220330027002,2
220330027001,8
220330034001,2
220330034005,2
220330034002,2
220330034003,2
220330034004,2
220330035042,8
220330035041,2
220330035043,2
220330035044,2
220330036032,5
220710017232,2
220710017231,2
220710017241,8
220730005002,5
220190009004,8
220190028002,1
220190031021,4
220190032001,7
220330017004,8
220330017001,3
220330017003,5
220330024002,2
220330024001,5
220330031015,2
220330031012,2
220330031011,2
220330032012,7
220330032011,8
220330038021,9
220330038023,9
220330038022,4
220330038053,9
220330038052,9
220330040064,3
220330040061,9
220330040063,9
220710109003,10
220710109002,10
220710130003,2
220710025032,8
220710025031,8
220710060001,5
220710040002,5
220710076041,3
220710090003,10
220710090002,10
220710096001,10
220710096003,2
220150109002,8
220150111083,4
220510205161,6
220510205152,8
220330048002,3
220330048003,9
220330020001,8
220330023002,8
220330023001,8
220330035051,8
220330035054,2
220330035053,8
220330035065,3
220319507003,7
220319507001,7
220319507002,7
220319504003,1
220690002001,7
220690002002,7
220690002003,2
220510230023,4
220510278044,4
220510218041,5
220510218032,5
220510218033,5
220510218031,5
220510205171,9
220510205172,3
220510205163,8
220379515023,7
221090005005,7
221090005001,7
221090005002,1
221090012011,7
221090015001,7
221090015002,4
221090011002,7
221090011001,7
221090014002,7
221090006001,2
221090006002,1
220990203012,7
220550014111,7
220550014112,4
220550018011,9
220550006041,5
220550006044,9
220550006042,5
220550018022,9
220190009003,8
220190009001,1
220190031012,8
220190031013,8
220190035003,1
220190035004,7
220710017243,5
220710006131,4
220710009041,2
220710013021,2
220710013022,2
220710017024,9
220710017021,2
220710017253,2
220710017251,5
220710017254,4
220710017362,5
220090307002,6
220090302002,7
220090306002,1
220710017492,6
220619608002,2
220779519003,2
220779519002,2
220779524002,7
220870308004,6
220870306011,4
221190315005,7
221259517012,7
220330039074,9
221090004013,1
221090004011,8
221090004012,6
221090004014,9
221090004021,1
221090004022,8
220710022002,2
220710022003,2
220710022001,2
220710092001,2
220710092003,5
220710092002,2
220710128003,10
220710128001,10
220330022001,2
220330032022,4
220330032023,7
220330036044,6
220330036045,6
220330036043,2
220330037011,9
220330037015,8
220330037014,9
220330039042,5
220330045031,4
220330045034,6
221090015004,3
220710135001,10
220710135002,10
220710135003,10
220710136001,10
220710136002,2
220710137004,2
220170249003,7
220570204003,2
220570202021,4
220570202022,9
221030406041,4
220570207033,2
220570207043,7
220570207042,7
220570219021,7
220570219022,7
220570219012,7
220570220002,1
220850001003,7
220850003002,6
220819601002,2
220779522002,7
220510225003,8
220510203031,8
220190019043,9
220450316003,7
220450303011,7
220170239041,9
220170254062,7
220170254061,7
220170254051,7
220170254052,7
220170239051,9
220170252001,2
220170253002,5
220170253001,5
220330039101,5
220790138003,1
220790138002,1
220790123023,3
220790123021,9
220510205062,9
220279504002,2
220379515011,7
220190017004,7
220450303022,7
220710128002,10
220710017411,2
220710011002,10
220710011001,2
221159504004,2
221159504003,1
221159502003,7
221159503002,7
221159503001,7
221159509004,7
221159509003,7
221159509002,7
221159501003,7
221159501002,7
221159501005,7
221159501006,7
221159505006,1
221159505001,1
221159505004,6
220710112002,10
221090001011,2
221090001013,7
221090002011,7
221090002012,6
221090008005,8
221090008001,6
221090008002,1
221090013004,7
221090013003,6
221090002021,9
221090002023,7
221090009005,1
221030412093,9
221030412091,4
221030412111,4
221030412112,4
221030412102,7
221059536001,8
221059536004,6
221059536003,2
221059533003,7
220170217001,2
220170217002,2
220170220001,2
220170220002,2
220170227001,8
220170227002,8
220170222004,2
220170222002,2
220170222003,2
220170223003,2
220170223001,2
220170224001,2
220170224002,2
220710133013,3
220710133012,3
220710001001,10
220710001002,10
220710009014,2
220710009013,2
220710009011,2
220710014012,2
220710014016,2
220710014011,2
220710017013,2
220710017011,2
220710031001,2
220710033013,8
220710033011,9
220710033084,2
221059534001,7
221059534002,7
220510275021,2
220790130002,2
220790123011,9
220790123013,9
220799800001,3
220790137003,7
220790137001,7
220790139003,2
220790139001,2
220530005004,1
220530005001,1
220779522001,7
221059548002,7
221059548001,7
221059533001,2
220710029002,2
220750502003,1
220750502002,4
220750502004,4
220750502001,3
220750503003,7
220090303001,7
220090303002,7
220090307001,7
220950711003,2
220950707004,7
220950707001,2
220950707002,1
221059541023,4
221059543001,2
221059543004,2
221059543002,7
221059547001,1
221059539002,7
221059539001,6
220019603002,7
220019603001,7
221030412101,4
221030407101,4
221030407102,4
221030407103,4
220510242012,5
220510242021,5
220510242022,9
220510278075,4
220510258002,2
220330052002,2
220150111101,9
220150111092,9
220150111091,3
221070001002,7
220990210002,7
220990201004,7
220990203022,7
220990203021,7
220710076063,9
220330038025,9
220330051002,5
220330051001,2
220330045092,9
220330053001,2
220330053003,5
220330046044,4
220950709002,6
220950710001,6
220330009003,2
220330026012,9
220330038043,5
220330038041,8
220330030003,2
220710033082,2
221059538003,7
221059538002,7
221059535002,7
221059535001,7
221059535003,7
221059537002,7
220090304004,2
220090304005,7
220090304006,2
220330042013,2
220330042015,2
220330042011,2
220330042014,2
220330042016,2
220330042012,7
220330042031,7
220330042033,2
220330042032,8
220330042041,7
220330046031,2
220330046032,9
220330046041,4
220330046043,4
220330050001,3
220330050003,3
220330005002,2
220330005001,2
220710129002,10
220730109001,2
220730110003,2
220379515025,7
220379515024,7
221090001014,7
220319506001,7
220250001003,7
220250001001,7
220250002002,1
220019605002,4
220019605001,7
220170221002,2
220170221003,2
220170221001,2
220170221005,2
220170231002,8
220170240002,9
220170240001,4
220170241022,7
220170241063,6
220170241061,5
220170207002,2
220170207001,2
220170241042,2
220170241044,8
220170241041,2
221190320003,8
220750503001,9
220550018021,9
220710137003,2
220710137002,2
220710138001,5
220710138003,2
220710138002,2
220710141002,10
220710141001,5
220710141003,5
220710139001,10
220710139002,5
220710142001,10
220710142003,10
220710142002,10
220710144003,10
220710144001,10
220710143002,2
220710143001,5
220330040151,9
220090306004,7
220090306003,2
220090306005,2
220019609002,2
220019608003,1
220170237005,2
220170237002,2
220250002001,2
220250003002,7
220530004005,7
220530004002,7
220530004003,1
220150111102,4
220350002002,7
220350003003,2
220510205151,9
220510242011,1
220730105022,7
220330040103,3
221210203004,7
221210203003,7
220239702011,7
220239702013,7
220239702012,7
220239701005,7
220710017491,4
220730103023,6
220510268002,2
221210201002,1
221210204022,4
221210204012,7
221210204011,7
221230002002,7
220730105046,7
220730105045,7
220730105044,7
220730105031,7
220730052032,9
220730052031,8
220599702003,7
220599702006,7
220599702002,7
220599702001,7
220150110022,4
220279504003,2
220090301001,7
220510205173,3
221090014001,7
220330039041,4
220850001001,7
220530005003,7
220730101021,2
221030407081,9
220170245041,7
220450309003,2
220710077002,10
220710075012,2
221190321003,1
221190315004,7
220330007022,2
220990205013,7
221059539004,1
220170241021,7
220330040153,9
221139510023,7
220019602002,7
221179506001,1
220510217002,9
220499704003,7
220730109003,2
221090017003,9
220190025001,7
220710006071,8
220070505001,7
220330030004,2
220330006024,2
220710017471,4
220710017234,2
220710006133,5
220090309002,7
220190019042,9
220330039102,5
220170251003,7
220730001002,10
220019608001,7
221090010003,4
220330035071,4
220710002002,2
220730058001,1
221010402004,8
220190016001,5
220790123022,9
220290004005,1
221030404002,9
220550007002,2
220170239014,9
220619607002,7
220150112001,7
220170232002,2
220550016002,8
220510251031,4
220510205022,6
221119603003,2
220510278103,4
221139508005,2
220510252024,8
220550010033,5
220150111082,4
221010406001,7
220510205132,5
220550008001,2
220679508002,2
220550011002,2
220659604002,2
220710017451,2
221059540021,7
221159502002,7
221159505002,1
221090013002,4
220710076062,9
220330026011,8
220330038013,9
220710054003,10
220710033072,2
220190022032,7
220979606002,7
220619609002,2
220039505002,1
220710121011,10
220990209002,7
220050302032,4
220190034001,7
220750506001,7
220330049004,8
221010403001,2
220050304022,4
220710017203,2
220570217001,1
220510220012,5
220790117001,2
220619602001,7
220979611001,1
220510230032,8
220139704002,7
220730055002,2
221030411041,4
220550015004,9
220510201023,8
220170218002,2
220050309003,7
220150111071,1
220550021043,7
220710003002,2
220379513003,7
220510201011,9
220979619003,6
220050305001,7
220479531012,1
220330031013,2
220710130001,10
220510205162,8
220170222001,2
220710014014,2
221059535004,7
220330042043,7
220730110002,2
220150111103,9
221230003002,7
220599703003,7
220170248001,7
220870302082,4
220350001003,2
220279502001,7
220850001002,7
221059541024,6
221190319004,2
220279503001,2
220710101001,10
220170241085,4
220170216004,8
220550012001,9
220710072002,2
221119601001,7
